Elspot Prices in EUR/MWh,,,,,,,,,,,,,,,,,,
Data was last updated 31-12-2019,,,,,,,,,,,,,,,,,,
,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT
20-07-2018,05 - 06,49.18,49.18,49.18,49.18,49.18,49.18,45.69,49.18,49.18,49.18,49.18,49.18,49.18,49.18,49.18,49.18,49.18
20-07-2018,06 - 07,52.47,52.47,52.47,52.47,52.47,52.47,52.47,52.47,52.47,52.47,52.47,52.47,52.47,52.47,52.47,52.47,52.47
20-07-2018,07 - 08,54.79,54.59,54.59,54.59,56.23,59.85,57.61,57.61,54.59,54.59,54.59,54.59,54.59,54.36,59.85,59.85,59.85
20-07-2018,08 - 09,55.62,57.46,57.46,57.46,57.46,62.51,57.93,57.93,57.46,54.92,54.92,55.21,55.21,54.38,62.51,62.51,62.51
20-07-2018,09 - 10,55.94,57.98,57.98,57.98,57.98,62.81,57.98,57.98,57.98,54.92,54.92,55.56,55.56,54.54,62.81,62.81,62.81
20-07-2018,10 - 11,55.57,57.06,57.06,57.06,57.06,59.9,57.06,57.06,57.06,54.93,54.93,55.62,55.62,54.65,59.9,59.9,59.9
20-07-2018,11 - 12,55.42,56.69,56.69,56.69,56.69,59.26,56.69,56.69,56.69,54.87,54.87,55.55,55.55,54.67,59.26,59.26,59.26
20-07-2018,12 - 13,55.05,55.1,55.1,55.1,55.1,63.79,55.1,55.1,55.1,54.68,54.68,55.1,55.1,54.64,63.79,63.79,63.79
20-07-2018,13 - 14,54.77,55.02,55.02,55.02,55.02,64.91,54.07,55.02,55.02,54.3,54.3,55.02,55.02,54.58,64.91,64.91,64.91
20-07-2018,14 - 15,54.68,54.49,54.49,54.49,54.49,63.67,54.03,54.49,54.49,54.28,54.28,54.49,54.49,54.3,63.67,63.67,63.67
20-07-2018,15 - 16,54.89,55.06,55.06,55.06,55.06,61.27,55.06,55.06,55.06,54.61,54.61,55.06,55.06,53.73,61.27,61.27,61.27
20-07-2018,16 - 17,54.95,56.07,56.07,56.07,56.07,59.98,56.07,56.07,56.07,54.59,54.59,54.93,54.93,53.58,59.98,59.98,59.98
20-07-2018,17 - 18,55.62,57.91,57.91,57.91,57.91,60.21,57.91,57.91,57.91,54.83,54.83,54.83,54.83,53.53,60.21,60.21,60.21
20-07-2018,18 - 19,55.75,58.5,58.5,58.5,58.5,58.5,58.5,58.5,58.5,54.83,54.83,54.83,54.83,53.24,58.5,58.5,58.5
20-07-2018,19 - 20,55.57,57.93,57.93,57.93,57.93,57.93,58.95,58.95,57.93,54.9,54.9,55.09,55.09,53.22,57.93,57.93,57.93
20-07-2018,20 - 21,55.36,56.61,56.61,56.61,56.61,56.61,57.98,57.98,56.61,55.05,55.05,55.05,55.05,53.38,56.61,56.61,56.61
20-07-2018,21 - 22,54.84,55.38,55.38,55.38,55.38,55.38,56.1,56.1,55.38,54.79,54.79,54.82,54.82,53.24,55.38,55.38,55.38
20-07-2018,22 - 23,54.53,54.67,54.67,54.67,54.67,54.67,56.02,56.02,54.67,54.67,54.67,54.67,54.67,53.17,54.67,54.67,54.67
20-07-2018,23 - 00,52.56,52.57,52.57,52.57,52.57,52.57,52.57,52.57,52.57,52.57,52.57,52.57,52.57,52.57,52.57,52.57,52.57
21-07-2018,00 - 01,51.99,51.99,51.99,51.99,51.99,51.99,50.33,51.99,51.99,51.99,51.99,51.99,51.99,51.99,51.99,51.99,51.99
21-07-2018,01 - 02,50.36,50.4,50.4,50.4,50.4,50.4,44.87,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4,50.4
21-07-2018,02 - 03,49.18,49.18,49.18,49.18,49.18,49.18,49.18,49.18,49.18,49.18,49.18,49.18,49.18,49.18,49.18,49.18,49.18
21-07-2018,03 - 04,49.03,49.03,49.03,49.03,49.03,49.03,49.03,49.03,49.03,49.03,49.03,49.03,49.03,49.03,49.03,49.03,49.03
21-07-2018,04 - 05,48.07,48.07,48.07,48.07,48.07,48.07,48.07,48.07,48.07,48.07,48.07,48.07,48.07,48.07,48.07,48.07,48.07
21-07-2018,05 - 06,49.01,49.01,49.01,49.01,49.01,49.01,49.01,49.01,49.01,49.01,49.01,49.01,49.01,49.01,49.01,49.01,49.01
21-07-2018,06 - 07,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53,50.53
21-07-2018,07 - 08,52.02,52.01,52.01,52.01,52.01,52.01,52.01,52.01,52.01,52.01,52.01,52.01,52.01,52.01,52.01,52.01,52.01
21-07-2018,08 - 09,53.73,53.81,53.81,53.81,53.81,53.81,53.81,53.81,53.81,53.81,53.81,53.81,53.81,53.42,53.81,53.81,53.81
21-07-2018,09 - 10,54.89,55.04,55.04,55.04,55.04,55.04,55.04,55.04,55.04,55.04,55.04,55.04,55.04,53.9,55.04,57.86,57.86
21-07-2018,10 - 11,54.97,55.09,55.09,55.09,55.09,55.09,55.09,55.09,55.09,55.09,55.09,55.09,55.09,53.95,55.09,59.63,59.63
21-07-2018,11 - 12,55.05,55.18,55.18,55.18,55.18,55.18,55.18,55.18,55.18,55.18,55.18,55.18,55.18,54.05,55.18,62.4,62.4
21-07-2018,12 - 13,54.61,54.72,54.72,54.72,54.72,54.72,54.72,54.72,54.72,54.72,54.72,54.72,54.72,54,54.72,61.24,61.24
21-07-2018,13 - 14,53.71,53.78,53.78,53.78,53.78,53.78,53.78,53.78,53.78,53.78,53.78,53.78,53.78,53.75,53.78,56.58,56.58
21-07-2018,14 - 15,53.24,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26,53.26
21-07-2018,15 - 16,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88
21-07-2018,16 - 17,52.77,52.73,52.73,52.73,52.73,52.73,52.73,52.73,52.73,52.73,52.73,52.73,52.73,52.73,52.73,52.73,52.73
21-07-2018,17 - 18,53.43,53.43,53.43,53.43,53.43,53.43,53.12,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43,53.43
21-07-2018,18 - 19,54.71,54.79,54.79,54.79,54.79,54.79,55.02,54.79,54.79,54.79,54.79,54.79,54.79,53.87,54.79,54.79,54.79
21-07-2018,19 - 20,55.03,55.13,55.13,55.13,55.13,55.13,55.22,55.22,55.13,55.13,55.13,55.13,55.13,53.95,55.13,55.13,55.13
21-07-2018,20 - 21,54.86,54.96,54.96,54.96,54.96,54.96,54.96,54.96,54.96,54.96,54.96,54.96,54.96,53.97,54.96,54.96,54.96
21-07-2018,21 - 22,54.61,54.68,54.68,54.68,54.68,54.68,54.68,54.68,54.68,54.68,54.68,54.68,54.68,53.9,54.68,54.68,54.68
21-07-2018,22 - 23,54.45,54.49,54.49,54.49,54.49,54.49,54.49,54.49,54.49,54.49,54.49,54.49,54.49,53.85,54.49,54.49,54.49
21-07-2018,23 - 00,52.44,52.44,52.44,52.44,52.44,52.44,52.44,52.44,52.44,52.44,52.44,52.44,52.44,52.44,52.44,52.44,52.44
22-07-2018,00 - 01,52.72,52.72,52.72,52.72,52.72,52.72,52.72,52.72,52.72,52.72,52.72,52.72,52.72,52.72,52.72,52.72,52.72
22-07-2018,01 - 02,51.14,51.14,51.14,51.14,51.14,51.14,51.14,51.14,51.14,51.14,51.14,51.14,51.14,51.14,51.14,51.14,51.14
22-07-2018,02 - 03,50.29,50.29,50.29,50.29,50.29,50.29,50.29,50.29,50.29,50.29,50.29,50.29,50.29,50.29,50.29,50.29,50.29
22-07-2018,03 - 04,49.89,49.89,49.89,49.89,49.89,49.89,49.89,49.89,49.89,49.89,49.89,49.89,49.89,49.89,49.89,49.89,49.89
22-07-2018,04 - 05,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28,48.28
22-07-2018,05 - 06,48.96,48.96,48.96,48.96,48.96,48.96,48.96,48.96,48.96,48.96,48.96,48.96,48.96,48.96,48.96,48.96,48.96
22-07-2018,06 - 07,50.11,50.11,50.11,50.11,50.11,50.11,50.11,50.11,50.11,50.11,50.11,50.11,50.11,50.11,50.11,50.11,50.11
22-07-2018,07 - 08,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44
22-07-2018,08 - 09,52.46,52.46,52.46,52.46,52.46,52.46,52.46,52.46,52.46,52.46,52.46,52.46,52.46,52.46,52.46,52.46,52.46
22-07-2018,09 - 10,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88,52.88
22-07-2018,10 - 11,53.46,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.47,53.39,53.47,53.47,53.47
22-07-2018,11 - 12,53.67,53.71,53.71,53.71,53.71,53.71,53.71,53.71,53.71,53.71,53.71,53.71,53.71,53.48,53.71,53.71,53.71
22-07-2018,12 - 13,53.16,53.16,53.16,53.16,53.16,53.16,53.16,53.16,53.16,53.16,53.16,53.16,53.16,53.16,53.16,53.16,53.16
22-07-2018,13 - 14,52.96,52.96,52.96,52.96,52.96,52.96,52.96,52.96,52.96,52.96,52.96,52.96,52.96,52.96,52.96,52.96,52.96
22-07-2018,14 - 15,52.67,52.67,52.67,52.67,52.67,52.67,52.67,52.67,52.67,52.67,52.67,52.67,52.67,52.67,52.67,52.67,52.67
22-07-2018,15 - 16,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5,52.5
22-07-2018,16 - 17,52.6,52.62,52.62,52.62,52.62,52.62,52.62,52.62,52.62,52.62,52.62,52.62,52.62,52.62,52.62,52.62,52.62
22-07-2018,17 - 18,52.75,52.76,52.76,52.76,52.76,52.76,52.76,52.76,52.76,52.76,52.76,52.76,52.76,52.76,52.76,52.76,52.76
22-07-2018,18 - 19,52.93,53.14,53.14,53.14,53.14,53.14,52.37,53.14,53.14,53.14,53.14,53.14,53.14,53.14,53.14,53.14,53.14
22-07-2018,19 - 20,55,55.14,55.14,55.14,55.14,55.14,55.14,55.14,55.14,55.14,55.14,55.14,55.14,53.39,55.14,55.14,55.14
22-07-2018,20 - 21,56.08,56.19,56.19,56.19,56.19,56.19,56.95,56.95,56.19,56.19,56.19,56.19,56.19,53.4,56.19,56.19,56.19
22-07-2018,21 - 22,56.59,56.85,56.85,56.85,56.85,56.85,56.85,56.85,56.85,56.85,56.85,56.85,56.85,53.35,56.85,56.85,56.85
22-07-2018,22 - 23,56.11,56.24,56.24,56.24,56.24,56.24,56.78,56.24,56.24,56.24,56.24,56.24,56.24,53.64,56.24,56.24,56.24
22-07-2018,23 - 00,53.29,53.38,53.38,53.38,53.38,53.38,52.85,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38,53.38
23-07-2018,00 - 01,51.77,51.81,51.81,51.81,51.81,51.81,51.81,51.81,51.81,51.81,51.81,51.81,51.81,51.81,51.81,51.81,51.81
23-07-2018,01 - 02,50.18,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2,50.2
23-07-2018,02 - 03,47.92,47.95,47.95,47.95,47.95,47.95,47.95,47.95,47.95,47.95,47.95,47.95,47.95,47.95,47.95,47.95,47.95
23-07-2018,03 - 04,47.09,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1,47.1
23-07-2018,04 - 05,46.02,45.78,45.78,45.78,45.78,45.78,44.68,45.78,46.15,46.15,46.15,46.15,46.15,46.15,45.78,45.78,45.78
23-07-2018,05 - 06,50.22,50.23,50.23,50.23,50.23,50.23,47.45,50.23,50.23,50.23,50.23,50.23,50.23,50.23,50.23,50.23,50.23
23-07-2018,06 - 07,53.63,53.61,53.61,53.61,53.61,53.61,53.06,53.61,53.61,53.61,53.61,53.61,53.61,53.61,53.61,53.61,53.61
23-07-2018,07 - 08,56.2,56.41,56.41,56.41,57.54,57.54,58.95,58.4,56.41,56.03,56.03,56.41,56.41,55.25,57.54,57.54,57.54
23-07-2018,08 - 09,57.15,58.05,58.05,58.05,59.94,59.94,59.94,59.94,58.05,56.5,56.5,57.28,57.28,55.23,59.94,59.94,59.94
23-07-2018,09 - 10,57.56,59.04,59.04,59.04,59.05,62.43,59.05,59.05,59.04,56.13,56.13,57.24,57.24,55.22,62.43,62.43,62.43
23-07-2018,10 - 11,57.51,58,58,58,58.58,63.21,57.99,99.64,58,56.12,56.12,57.2,57.2,55.29,63.21,63.21,63.21
23-07-2018,11 - 12,57.44,57.98,57.98,57.98,59.4,62.45,57.98,92.06,57.98,56.07,56.07,57.22,57.22,55.31,62.45,62.45,62.45
23-07-2018,12 - 13,56.72,57.44,57.44,57.44,58.68,63.01,57.27,90.53,57.44,55.44,55.44,57.26,57.26,55.18,63.01,63.01,63.01
23-07-2018,13 - 14,56.2,56.86,56.86,56.86,56.86,60.99,56.86,56.86,56.86,55.34,55.34,56.86,56.86,55.08,60.99,61.03,61.03
23-07-2018,14 - 15,55.96,56.61,56.61,56.61,56.61,59.5,55.26,56.61,56.61,55.26,55.26,56.61,56.61,54.97,59.5,62.03,62.03
23-07-2018,15 - 16,56.02,56.56,56.56,56.56,56.56,61.27,55.2,56.56,56.56,55.2,55.2,56.56,56.56,55.25,61.27,61.27,61.27
23-07-2018,16 - 17,55.98,56.64,56.64,56.64,56.64,58.08,55.82,56.64,56.64,55.32,55.32,56.64,56.64,55.03,58.08,58.08,58.08
23-07-2018,17 - 18,56.67,57.91,57.91,57.91,57.91,58.47,57.91,57.91,57.91,55.76,55.76,57.35,57.35,55.21,58.47,58.47,58.47
23-07-2018,18 - 19,56.91,58.8,58.8,58.8,58.8,58.8,59.91,59.91,58.8,55.79,55.79,57.13,57.13,54.99,58.8,58.8,58.8
23-07-2018,19 - 20,56.82,58.02,58.02,58.02,59.97,58.02,61.45,61.45,58.02,55.81,55.81,57.26,57.26,54.83,58.02,59.97,59.97
23-07-2018,20 - 21,56.41,57.01,57.01,57.01,58.66,57.01,60.1,60.1,57.01,55.89,55.89,57.01,57.01,54.84,57.01,58.66,58.66
23-07-2018,21 - 22,56.31,56.82,56.82,56.82,57.6,56.82,59.02,59.02,56.82,55.93,55.93,56.49,56.49,54.75,56.82,57.6,57.6
23-07-2018,22 - 23,56.1,56.1,56.1,56.1,56.1,56.1,57.98,57.98,56.1,56.1,56.1,56.1,56.1,54.93,56.1,56.1,56.1
23-07-2018,23 - 00,53.92,53.95,53.95,53.95,53.95,53.95,53.95,53.95,53.95,53.95,53.95,53.95,53.95,53.95,53.95,53.95,53.95
24-07-2018,00 - 01,52.56,52.56,52.56,52.56,52.56,52.56,50.88,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56,52.56
24-07-2018,01 - 02,50.84,50.35,50.35,50.35,50.35,50.35,47.47,50.35,50.94,50.94,50.94,50.35,50.35,50.35,50.35,50.35,50.35
24-07-2018,02 - 03,49.57,49.57,49.57,49.57,49.57,49.57,49.57,49.57,49.57,49.57,49.57,49.57,49.57,49.57,49.57,49.57,49.57
24-07-2018,03 - 04,49.08,49.08,49.08,49.08,49.08,49.08,49.08,49.08,49.08,49.08,49.08,49.08,49.08,49.08,49.08,49.08,49.08
24-07-2018,04 - 05,48.17,48.17,48.17,48.17,48.17,48.17,46.57,48.17,48.17,48.17,48.17,48.17,48.17,48.17,48.17,48.17,48.17
24-07-2018,05 - 06,50.87,50.87,50.87,50.87,50.87,50.87,47.42,50.87,50.87,50.87,50.87,50.87,50.87,50.87,50.87,50.87,50.87
24-07-2018,06 - 07,54.05,53.97,53.97,53.97,53.97,53.97,53.97,53.97,53.97,53.97,53.97,53.97,53.97,53.97,53.97,53.97,53.97
24-07-2018,07 - 08,55.79,55.58,55.58,55.58,60.63,60.63,60.63,60.63,55.58,55.58,55.58,55.58,55.58,54.36,60.63,60.63,60.63
24-07-2018,08 - 09,56.38,58.01,58.01,62.14,62.9,62.55,62.9,62.9,62.14,55.43,55.43,56.2,56.2,54.37,62.55,62.9,62.9
24-07-2018,09 - 10,56.51,57.79,57.79,61.32,61.32,62.07,61.32,61.32,61.32,55.43,55.43,56.63,56.63,54.39,62.07,62.07,62.07
24-07-2018,10 - 11,56.41,58.01,58.01,59.57,59.57,62.02,59.57,59.57,59.57,55.42,55.42,57.08,57.08,54.4,62.02,62.02,62.02
24-07-2018,11 - 12,56.67,58.46,58.46,58.46,58.46,62.03,58.46,58.46,58.46,55.43,55.43,57.24,57.24,54.39,62.03,62.03,62.03
24-07-2018,12 - 13,56.04,57.44,57.44,57.44,57.44,62.1,57.41,57.44,57.44,55.42,55.42,57.32,57.32,54.38,62.1,62.1,62.1
24-07-2018,13 - 14,55.79,56.72,56.72,56.72,56.72,62.01,55.36,56.72,56.72,55.36,55.36,56.32,56.32,54.37,62.01,62.01,62.01
24-07-2018,14 - 15,55.79,57.03,57.03,57.03,57.03,62,55.92,57.03,57.03,55.34,55.34,56.73,56.73,54.36,62,62,62
24-07-2018,15 - 16,55.93,57.67,57.67,57.67,57.67,59.95,57.67,57.67,57.67,55.35,55.35,57,57,54.35,59.95,59.95,59.95
24-07-2018,16 - 17,56.26,58.19,58.19,58.19,58.19,58.19,58.19,58.19,58.19,55.34,55.34,56.83,56.83,54.37,58.19,58.19,58.19
24-07-2018,17 - 18,56.2,57.51,57.51,61.86,61.86,61.86,61.86,61.86,61.86,55.33,55.33,56.97,56.97,54.26,61.86,61.86,61.86
24-07-2018,18 - 19,56.68,57.31,57.31,62.63,62.63,62.63,64.17,64.17,62.63,55.36,55.36,56.69,56.69,54.3,62.63,62.63,62.63
24-07-2018,19 - 20,56.69,57.08,57.08,63.14,63.94,63.94,65.51,65.51,63.14,55.35,55.35,56.9,56.9,54.3,63.94,63.94,63.94
24-07-2018,20 - 21,56,57.05,57.05,57.97,62.68,57.97,64.22,64.22,57.97,55.34,55.34,56.88,56.88,54.26,57.97,62.68,62.68
24-07-2018,21 - 22,55.83,56.67,56.67,56.67,62.36,56.67,63.89,63.89,56.67,55.6,55.6,55.95,55.95,54.02,56.67,62.36,62.36
24-07-2018,22 - 23,55.76,56.39,56.39,56.39,57.74,56.39,60.44,60.44,56.39,55.67,55.67,56.39,56.39,54.14,56.39,57.74,57.74
24-07-2018,23 - 00,54.39,54.47,54.47,54.47,54.47,54.47,54.91,54.91,54.47,54.47,54.47,54.47,54.47,53.86,54.47,54.47,54.47
25-07-2018,00 - 01,53.56,53.64,53.64,53.64,53.64,53.64,53.64,53.64,53.64,53.64,53.64,53.64,53.64,52.93,53.64,53.64,53.64
25-07-2018,01 - 02,51.54,51.57,51.57,51.57,51.57,51.57,50.66,51.57,51.57,51.57,51.57,51.57,51.57,51.57,51.57,51.57,51.57
25-07-2018,02 - 03,50.5,50.42,50.42,50.42,50.42,50.42,49.08,50.42,50.7,50.7,50.7,50.42,50.42,50.42,50.42,50.42,50.42
25-07-2018,03 - 04,50.28,50.31,50.31,50.31,50.31,50.31,50.31,50.31,50.31,50.31,50.31,50.31,50.31,50.31,50.31,50.31,50.31
25-07-2018,04 - 05,50.02,50.02,50.02,50.02,50.02,50.02,48.82,50.02,50.23,50.23,50.23,50.02,50.02,50.02,50.02,50.02,50.02
25-07-2018,05 - 06,51.42,51.44,51.44,51.44,51.44,51.44,49.79,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44,51.44
25-07-2018,06 - 07,54.47,54.43,54.43,54.43,54.43,54.43,55.71,54.43,54.43,54.43,54.43,54.43,54.43,52.69,54.43,54.43,54.43
25-07-2018,07 - 08,55.43,54.93,54.93,54.93,62.96,62.04,62.96,62.96,54.93,54.93,54.93,54.93,54.93,53.08,62.04,62.96,62.96
25-07-2018,08 - 09,55.56,55.44,55.44,55.44,65,65,65,65,55.44,54.86,54.86,55.44,55.44,53.14,65,65,65
25-07-2018,09 - 10,55.91,56.34,56.34,56.34,66.67,65.81,65.07,66.67,56.34,54.85,54.85,56.34,56.34,53.44,65.81,66.67,66.67
25-07-2018,10 - 11,56.21,56.75,56.75,60.03,65.04,65.04,62.93,65.04,60.03,54.87,54.87,56.73,56.73,53.85,65.04,65.04,65.04
25-07-2018,11 - 12,56.64,57.23,57.23,60.09,70.05,65.65,61.43,70.05,60.09,54.88,54.88,56.83,56.83,53.86,65.65,70.05,70.05
25-07-2018,12 - 13,56.69,57.51,57.51,58.66,70.9,65.5,58.66,70.9,58.66,54.95,54.95,57.26,57.26,53.85,65.5,70.9,70.9
25-07-2018,13 - 14,56.02,56.27,56.27,56.27,70.22,65.76,56.27,70.22,56.27,54.92,54.92,56.27,56.27,53.82,65.76,70.22,70.22
25-07-2018,14 - 15,55.89,56.42,56.42,56.42,63.83,63.83,56.42,63.83,56.42,54.91,54.91,56.42,56.42,53.79,63.83,63.83,63.83
25-07-2018,15 - 16,56.16,57.7,57.7,57.95,62.11,62.11,57.95,62.11,57.95,54.91,54.91,56.47,56.47,53.76,62.11,62.11,62.11
25-07-2018,16 - 17,55.67,56.75,56.75,56.75,59.91,59.91,58.47,59.91,56.75,54.88,54.88,56.18,56.18,53.46,59.91,59.91,59.91
25-07-2018,17 - 18,55.65,55.82,55.82,55.82,62.18,61.31,61.4,62.18,55.82,54.88,54.88,55.82,55.82,53.72,61.31,62.18,62.18
25-07-2018,18 - 19,55.53,55.7,55.7,55.7,65.8,58.91,65.8,65.8,55.7,54.89,54.89,55.7,55.7,53.07,58.91,65.8,65.8
25-07-2018,19 - 20,55.53,55.57,55.57,55.57,66.9,57.96,66.9,66.9,55.57,54.89,54.89,55.57,55.57,52.99,57.96,66.9,66.9
25-07-2018,20 - 21,55.24,55.22,55.22,55.22,65.45,55.22,65.45,65.45,55.22,54.9,54.9,55.22,55.22,52.98,55.22,65.45,65.45
25-07-2018,21 - 22,55.25,55.26,55.26,55.26,64.37,55.26,64.37,64.37,55.26,55.26,55.26,55.26,55.26,52.94,55.26,64.37,64.37
25-07-2018,22 - 23,55.09,55.51,55.51,55.51,60.54,55.51,62.02,62.02,55.51,55.12,55.12,55.51,55.51,53.04,55.51,60.54,60.54
25-07-2018,23 - 00,54.33,54.43,54.43,54.43,54.43,54.43,54.43,54.43,54.43,54.43,54.43,54.43,54.43,52.88,54.43,54.43,54.43
26-07-2018,00 - 01,51.66,51.67,51.67,51.67,51.67,51.67,50.02,51.67,51.67,51.67,51.67,51.67,51.67,51.67,51.67,51.67,51.67
26-07-2018,01 - 02,50.24,50.24,50.24,50.24,50.24,50.24,48.4,50.24,50.35,50.35,50.35,50.24,50.24,50.24,50.24,50.24,50.24
26-07-2018,02 - 03,49.07,49.07,49.07,49.07,49.07,49.07,47.5,49.07,49.07,49.07,49.07,49.07,49.07,49.07,49.07,49.07,49.07
26-07-2018,03 - 04,48.24,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3,48.3
26-07-2018,04 - 05,47.65,47.49,47.49,47.49,47.49,47.49,46.35,47.49,47.88,47.88,47.88,47.49,47.49,47.49,47.49,47.49,47.49
26-07-2018,05 - 06,50.11,50.14,50.14,50.14,50.14,50.14,47.34,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14,50.14
26-07-2018,06 - 07,53.4,53.57,53.57,53.57,53.57,53.57,52.28,53.57,53.57,53.57,53.57,53.57,53.57,52.81,53.57,53.57,53.57
26-07-2018,07 - 08,54.98,54.93,54.93,54.93,60.77,60.2,60.77,60.77,54.93,54.93,54.93,54.93,54.93,52.92,60.2,60.77,60.77
26-07-2018,08 - 09,55.13,55.4,55.4,55.4,65.66,60.99,64.08,65.66,55.4,54.81,54.81,54.81,54.81,52.98,60.99,65.66,65.66
26-07-2018,09 - 10,56.13,56.42,56.42,56.42,62.96,62.94,62.96,62.96,56.42,54.85,54.85,55.84,55.84,53.33,62.94,62.96,62.96
26-07-2018,10 - 11,56.59,57.79,57.79,57.79,61.47,61.47,60,61.47,57.79,54.87,54.87,56.65,56.65,53.35,61.47,61.47,61.47
26-07-2018,11 - 12,56.44,57.54,57.54,57.54,62.05,62.05,59.67,62.05,57.54,54.87,54.87,56.4,56.4,53.39,62.05,62.05,62.05
26-07-2018,12 - 13,55.93,56.77,56.77,56.77,60.77,62.79,52.43,60.77,56.77,54.86,54.86,55.34,55.34,53.35,62.79,62.79,62.79
26-07-2018,13 - 14,55.39,55.99,55.99,55.99,60.76,62.02,54.69,60.76,55.99,54.69,54.69,55.13,55.13,53.33,62.02,62.02,62.02
26-07-2018,14 - 15,55.39,56.72,56.72,56.72,59.68,59.68,54.71,59.68,56.72,54.71,54.71,55.15,55.15,53.32,59.68,59.68,59.68
26-07-2018,15 - 16,55.47,56.63,56.63,56.63,58.02,61.08,56.63,58.02,56.63,54.82,54.82,54.82,54.82,53.26,61.08,61.08,61.08
26-07-2018,16 - 17,55.17,55.97,55.97,55.97,56.81,57.97,55.45,56.81,55.97,54.81,54.81,54.81,54.81,52.97,57.97,57.97,57.97
26-07-2018,17 - 18,55.34,57.06,57.06,57.06,59,59,57.59,59,57.06,54.76,54.76,54.76,54.76,52.94,59,59,59
26-07-2018,18 - 19,55.35,56.82,56.82,56.82,61,61,61,61,56.82,54.73,54.73,54.73,54.73,52.9,61,61,61
26-07-2018,19 - 20,55.13,55.85,55.85,55.85,61.95,59.4,61.95,61.95,55.85,54.76,54.76,54.76,54.76,52.87,59.4,61.95,61.95
26-07-2018,20 - 21,54.93,55.53,55.53,55.53,60.61,55.53,60.61,60.61,55.53,54.75,54.75,54.75,54.75,52.84,55.53,60.61,60.61
26-07-2018,21 - 22,54.75,54.88,54.88,54.88,59.8,54.93,59.8,59.8,54.88,54.88,54.88,54.88,54.88,52.78,54.93,59.8,59.8
26-07-2018,22 - 23,54.21,54.32,54.32,54.32,54.32,54.32,54.32,54.32,54.32,54.32,54.32,54.32,54.32,52.83,54.32,54.32,54.32
26-07-2018,23 - 00,51.99,52.07,52.07,52.07,52.07,52.07,47.16,52.07,52.07,52.07,52.07,52.07,52.07,52.07,52.07,52.07,52.07
27-07-2018,00 - 01,52.06,52.06,52.06,52.06,52.06,52.06,47.5,52.06,52.06,52.06,52.06,52.06,52.06,52.06,52.06,52.06,52.06
27-07-2018,01 - 02,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26,50.26
27-07-2018,02 - 03,48.11,48.11,48.11,48.11,48.11,48.11,48.11,48.11,48.11,48.11,48.11,48.11,48.11,48.11,48.11,48.11,48.11
27-07-2018,03 - 04,47.76,47.76,47.76,47.76,47.76,47.76,47.76,47.76,47.76,47.76,47.76,47.76,47.76,47.76,47.76,47.76,47.76
27-07-2018,04 - 05,46.43,46.43,46.43,46.43,46.43,46.43,44.72,46.43,46.43,46.43,46.43,46.43,46.43,46.43,46.43,46.43,46.43
27-07-2018,05 - 06,50.86,50.86,50.86,50.86,50.86,50.86,47.02,50.86,50.86,50.86,50.86,50.86,50.86,50.86,50.86,50.86,50.86
27-07-2018,06 - 07,53.24,53.35,53.35,53.35,53.35,53.35,52.51,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35,53.35
27-07-2018,07 - 08,54.86,54.53,54.53,54.53,60.91,62.18,60.91,60.91,54.53,54.53,54.53,54.53,54.53,53.65,62.18,62.18,62.18
